international,0,0,0,0,0,0.0047817727472,0,0,0
method,0,0,0,0,0,0.0057282599442,0,0.00466782640379,0
metadata,0,0,0,0,0,0,0,0.00606130917886,0
widget,0,0,0,0,0.00775491027295,0,0,0,0
subparameter,0.00554854691247,0,0,0,0,0,0,0,0
kbps,0,0.0129248504549,0,0,0,0,0,0,0
component,0,0,0.00608649467406,0,0,0,0.00929416279588,0.00303065458943,0
codecs,0.0110970938249,0,0,0,0,0,0,0,0
sinf,0.00554854691247,0,0,0,0,0,0,0,0
standard,0.0020478035763,0.00477017774245,0.0018719534077,0.00152717554843,0.00238508887122,0,0,0,0.00235052236584
change,0,0,0,0,0,0,0,0.00681897282622,0
box,0.0499369222122,0,0,0,0,0,0,0,0
receive,0,0,0,0,0,0,0.00591446723374,0,0
‘meta’,0.0138713672812,0,0,0,0,0,0,0,0
via,0,0,0,0,0,0.0047817727472,0,0,0
scaler,0,0.0129248504549,0,0,0,0,0,0,0
tkhd,0.00554854691247,0,0,0,0,0,0,0,0
replace,0,0,0,0,0,0,0,0,0.00636876689083
apply,0,0,0,0,0,0.00597721593399,0,0,0
tools,0,0,0,0,0,0,0,0,0.00636876689083
select,0,0,0.00347201615138,0,0,0,0,0.00518647378199,0
use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stream,0.000594863816446,0.0048498897035,0.00184885651538,0.000831801099268,0.000831409663457,0.00108939695656,0,0.00150274907562,0.000682800206704
would,0,0,0.00405766311604,0,0,0,0.00274600264424,0.00303065458943,0
negative,0,0,0,0,0,0.00597721593399,0,0,0
next,0,0,0.00507207889505,0,0,0,0,0,0
live,0,0.0190166273939,0.00542739302772,0.00138367858969,0.00276605489366,0,0,0.0016214804549,0
camera,0,0,0,0,0,0.0167362046152,0,0,0
music,0,0,0,0,0,0.00597721593399,0,0,0
therefore,0,0,0,0,0,0,0,0.00681897282622,0
encode,0,0.0323121261373,0,0,0,0,0,0,0
type,0.00445292927956,0,0,0.00110694287176,0,0.00159898439854,0.00146918412685,0,0.00170372946348
upcoming,0,0,0,0,0.00516994018197,0,0,0,0
site,0,0,0,0.0141626873519,0.00530850845921,0,0,0,0
phone,0,0,0,0,0,0,0.00633692917901,0,0
flag,0.0110970938249,0,0,0,0,0,0,0,0
particular,0,0,0.00304324733703,0.0036206619683,0,0,0,0,0.00636876689083
effort,0,0,0,0,0.00646242522746,0,0,0,0
sample,0.0174063303986,0.00238508887122,0,0,0,0.00220601255772,0,0.0027963110904,0
graphic,0,0,0,0,0,0.00327329139668,0,0,0.0217982231417
‘uuid’,0.00554854691247,0,0,0,0,0,0,0,0
“low,0,0.00646242522746,0,0,0,0,0,0,0
challenge,0,0,0,0.00827579878469,0,0,0,0,0
work,0,0.00147832016636,0.000928215801592,0.00118321293918,0.00177398419963,0.000957127855259,0.00101472851257,0.000693281181465,0
reproduce,0,0.00646242522746,0,0,0,0,0,0,0
remain,0,0,0,0,0,0,0,0,0.00636876689083
example,0,0,0.00304324733703,0,0,0,0.00380215750741,0.00568247735518,0
control,0,0,0,0,0,0,0.00718185306955,0,0
figure,0,0,0.00244232686247,0,0.00311181175536,0.00511675007532,0,0.00202685056863,0.00851864731742
give,0,0,0.00763843553303,0,0,0.00490993709503,0,0,0
process,0,0,0,0,0,0.00490993709503,0.00289190039757,0,0
attribute,0,0,0.00624962907248,0,0,0,0.00925408127222,0,0
topic,0,0,0,0,0.00646242522746,0,0,0,0
stroke,0,0,0,0,0,0,0,0,0.0127375337817
codecspecific,0.0110970938249,0,0,0,0,0,0,0,0
want,0,0,0,0,0,0,0.00289190039757,0.00518647378199,0
synchronise,0,0,0,0,0,0.0167362046152,0,0,0
information,0.00409560715261,0,0.00243353943001,0.000954484717769,0.00190807109698,0,0.00187101761096,0.00111852443616,0
provide,0,0,0.00271369651386,0.00442777148702,0.00138302744683,0,0.00113014163604,0,0.00170372946348
feature,0,0,0,0,0,0.0251043069228,0,0,0
mobility,0,0,0,0,0,0,0.00802677696008,0,0
delay,0,0.0129248504549,0,0,0,0,0,0,0
extendedcore2d,0,0,0,0,0,0,0,0,0.0254750675633
playback,0,0,0.00902724199358,0,0.00530850845921,0,0,0,0
criterion,0,0,0,0,0,0,0,0.00681897282622,0
parameter,0,0,0,0,0,0,0.00633692917901,0,0
profile,0,0,0,0,0,0,0,0,0.0700564357991
map,0,0,0,0,0,0.00717265912079,0,0,0
description,0,0,0,0.00354067183799,0,0,0.00925408127222,0,0
may,0,0,0.00299512545232,0.00381793887107,0,0,0.00514529843014,0.00475372885368,0
sardinia,0,0.00646242522746,0,0,0,0,0,0,0
wrong,0.00554854691247,0,0,0,0,0,0,0,0
produce,0,0,0.00507207889505,0,0,0,0,0,0
salsa,0,0,0,0,0,0.00597721593399,0,0,0
data,0.0296931518564,0,0.00486707886002,0,0,0.00529443013852,0,0.0100667199254,0
upperbody,0,0,0,0,0,0.0047817727472,0,0,0
mdat,0.0277427345623,0,0,0,0,0,0,0,0
bind,0,0,0,0,0,0,0.0114064725222,0,0
element,0,0,0.00336951613386,0.00419973275818,0,0,0.00358611708767,0.0041944666356,0
switch,0,0.0129248504549,0,0.00672408651256,0,0,0,0.00416715006047,0
allow,0,0,0,0,0,0.00409161424585,0,0.00726106329478,0
representation,0,0,0.0018719534077,0.0049633205324,0,0,0,0.0055926221808,0.00235052236584
order,0,0,0,0,0,0.00717265912079,0,0,0
hierarchy,0.00569726286658,0,0,0.00424880620558,0,0,0,0,0
paper,0,0,0.00244232686247,0.00249062146145,0.00276605489366,0,0.00135616996324,0.00222953562549,0
group,0,0,0,0,0,0,0,0.0121226183577,0
temporal,0,0,0,0,0,0.0143453182416,0,0,0
MPEGDASH,0,0.0129248504549,0,0,0,0,0,0,0
platform,0,0,0,0,0.0142173355004,0,0,0,0
fig,0,0,0,0,0,0,0.0118289344675,0,0
main,0,0,0,0.00637320930837,0,0,0.00289190039757,0,0
fragment,0.0132936133553,0,0,0,0,0,0,0.00466782640379,0
untimed,0.0194199141936,0,0,0,0,0,0,0,0
number,0,0,0.00710091045307,0,0,0,0,0,0
framework,0,0,0,0,0.00707801127895,0,0.0040486605566,0,0
foot,0,0,0,0,0,0.0131498750548,0,0,0
nov,0,0,0,0.0103447484809,0,0,0,0,0
dataset,0,0,0,0.0332823152771,0,0.00409161424585,0,0,0
term,0,0.00442375704934,0,0,0,0,0,0,0.00435964462834
traf,0.0110970938249,0,0,0,0,0,0,0,0
sodagar,0,0.00646242522746,0,0,0,0,0,0,0
trak,0.0110970938249,0,0,0,0,0,0,0,0
capability,0,0,0,0,0,0,0.00591446723374,0,0
synchronize,0,0.00442375704934,0.00416641938165,0,0,0,0,0,0
side,0,0,0.00507207889505,0,0,0,0,0,0
vizionr,0,0,0,0,0,0,0,0,0.0191063006725
generation,0,0,0.00912974201109,0,0,0,0,0,0
eg,0.0110970938249,0,0,0.00258618712022,0,0,0.0025347716716,0,0
reduce,0,0,0,0,0,0,0,0,0.0127375337817
carry,0,0,0,0,0,0,0,0.00757663647357,0
Live,0,0.0129248504549,0,0,0,0,0,0,0
frequency,0,0,0,0,0,0.00717265912079,0,0,0
year,0,0,0,0,0.00516994018197,0,0,0,0
extract,0,0,0,0,0,0.0047817727472,0,0,0
event,0,0,0,0,0,0.00490993709503,0.00462704063611,0,0
leave,0,0,0,0,0,0.00597721593399,0,0,0
network,0,0.00715526661367,0,0.00305435109686,0.00381614219396,0,0.00452162589315,0,0
quality,0,0.00477017774245,0,0.00229076332264,0.00190807109698,0,0,0,0.00235052236584
wwwmp4raorg,0.00554854691247,0,0,0,0,0,0,0,0
since,0,0,0.00347201615138,0,0,0,0.00289190039757,0,0
publish,0.00554854691247,0,0,0,0,0,0,0,0
research,0,0.00884751409868,0,0,0.00619325986908,0,0,0,0
increase,0,0.0129248504549,0,0,0,0,0,0,0
internet,0,0,0.00608649467406,0,0,0,0,0,0
adaptive,0,0,0.00456487100555,0.00413789939235,0,0,0,0.00303065458943,0
illustrate,0,0.0129248504549,0,0,0,0,0,0,0
sensor,0,0,0,0,0,0.00956354549439,0,0,0
associate,0.00569726286658,0,0,0,0,0,0.00318109043733,0,0
possibility,0,0,0,0,0,0,0,0,0.00636876689083
quite,0,0,0,0,0.00516994018197,0,0,0,0
base,0,0,0.00262073477078,0.00267255720975,0.00333912441971,0.00176481004617,0.00109142693973,0.00223704887232,0
verylow,0,0.00646242522746,0,0,0,0,0,0,0
teach,0,0.00646242522746,0,0,0,0,0,0,0
radialgradient,0,0,0,0,0,0,0,0,0.00636876689083
generate,0,0,0.00608649467406,0,0,0,0,0,0
raster,0,0,0,0,0,0,0,0,0.0127375337817
mbit,0,0,0,0.00827579878469,0,0,0,0,0
language,0,0,0,0,0,0,0.00722975099393,0.00985430018578,0
klagenfurt,0,0,0,0.00517237424043,0,0,0,0,0
length,0,0,0,0.00724132393661,0,0,0,0,0
bitrates,0,0.0258497009098,0,0,0,0,0,0,0
south,0,0,0,0,0,0,0,0,0.00636876689083
first,0,0,0.00411829749694,0.00305435109686,0,0.00220601255772,0,0.0027963110904,0
feed,0,0.0129248504549,0,0,0,0,0,0,0
dinf,0.0083228203687,0,0,0,0,0,0,0,0
render,0,0,0.00486082261193,0,0.00442375704934,0,0,0,0
scene,0,0,0,0,0.00581618270471,0,0,0.00416715006047,0.0127375337817
vote,0,0,0,0,0,0,0.00422461945267,0,0
message,0,0,0,0,0,0,0.0194332494823,0,0
open,0,0.0129248504549,0,0,0,0,0,0,0
several,0,0,0,0,0,0,0.0040486605566,0,0.00435964462834
size,0.00379817524438,0,0,0,0,0,0,0,0.00435964462834
•,0.0166456407374,0,0,0,0,0,0,0,0
service,0,0,0,0.00229076332264,0,0,0.0151240590219,0.0128630310158,0.0423094025852
script,0,0,0,0,0,0,0.00887170085062,0,0
multimed,0,0,0,0,0,0,0.010984010577,0,0
system,0,0.00477017774245,0.00262073477078,0,0.00333912441971,0,0.00296244455068,0,0
indicate,0,0,0.0055552258422,0.00495694057318,0,0,0,0,0
draft,0,0,0.00608649467406,0,0,0,0,0,0
prague,0,0,0,0.00620684908852,0,0,0,0,0
store,0.0110970938249,0,0,0,0,0,0,0,0
option,0.0110970938249,0,0,0,0,0,0,0,0
tool,0.00358365625853,0,0.00112317204462,0,0.00310061553259,0,0.00249469014794,0.00111852443616,0.00705156709753
broadcast,0,0,0,0,0.00442375704934,0,0,0.00466782640379,0
part,0,0,0,0.00249062146145,0.00242029803195,0.00127918751883,0,0.00222953562549,0.00170372946348
copy,0,0,0.00608649467406,0,0,0,0,0,0
semantics,0.00554854691247,0,0,0,0,0,0,0,0
television,0,0,0,0,0,0,0,0,0.00636876689083
target,0,0,0,0,0,0,0,0,0.00636876689083
require,0,0,0,0,0,0,0.00274600264424,0.00265182276575,0.00318438344541
richer,0,0,0,0,0,0,0,0,0.00636876689083
recording,0,0,0,0,0,0.0131498750548,0,0,0
trex,0.0083228203687,0,0,0,0,0,0,0,0
future,0,0,0.00608649467406,0,0,0,0,0,0
mpds,0,0,0,0.0144826478732,0,0,0,0,0
design,0,0,0,0,0,0.0041840511538,0.00422461945267,0,0.0127375337817
interactive,0,0,0,0,0.00646242522746,0,0.0143637061391,0.00909196376829,0
‘skip’,0.00554854691247,0,0,0,0,0,0,0,0
BIFS,0,0,0,0,0,0,0,0,0.0254750675633
need,0,0,0.00507207889505,0,0,0,0.00274600264424,0.00454598188414,0
demonstration,0,0.0176950281974,0.00972164522385,0,0,0,0,0,0
modality,0,0,0,0,0,0.0047817727472,0,0,0
latency,0,0.0452369765922,0,0,0,0,0,0,0
onset,0,0,0,0,0,0.00597721593399,0,0,0
also,0,0.00147832016636,0.000812188826393,0.00130153423309,0.00251314428281,0,0.000918087701853,0.000866601476831,0.00218534285462
client,0,0,0,0.0127464186167,0,0,0,0.00570512116019,0
take,0,0,0,0,0,0.00836810230759,0,0,0
performance,0,0,0,0,0,0.0143453182416,0,0,0
swaminathan,0,0.00646242522746,0,0,0,0,0,0,0
channel,0,0,0,0,0,0.011954431868,0,0,0
accuracy,0,0,0,0,0,0.00717265912079,0,0,0
play,0,0,0.00486082261193,0,0,0.00327329139668,0,0,0
multiple,0,0.00345756861707,0.0018995875597,0.00581145007672,0,0,0.00113014163604,0,0.00340745892697
track,0.023581324378,0,0.00557928678456,0,0,0,0,0.0109861228867,0
object,0,0,0,0,0,0.00327329139668,0,0,0.013078933885
courtesy,0,0,0,0,0,0,0,0,0.0254750675633
visualize,0,0.00646242522746,0,0,0,0,0,0,0
device,0,0.00646242522746,0,0,0.00387745513648,0,0.014997399057,0,0
segment,0.00222646463978,0.00345756861707,0.0200813542026,0.00940901440992,0,0,0,0.00385101608039,0
class,0,0,0,0,0.00775491027295,0,0,0,0
webcam,0,0.00646242522746,0,0,0,0,0,0,0
mobile,0,0,0,0,0,0,0.00929416279588,0,0
request,0,0,0,0.0103447484809,0,0,0,0,0
specification,0.00554854691247,0,0,0,0,0,0,0,0
selection,0,0,0,0,0,0,0,0.0113649547104,0
show,0,0,0.000580134875995,0.000709927763505,0.000591328066543,0.000546930203005,0.000821446891132,0.000693281181465,0.00218534285462
text,0.00307170536446,0,0.00336951613386,0,0,0,0,0.00195741776328,0.00235052236584
random,0,0,0,0,0,0,0,0.00606130917886,0
syntax,0.00554854691247,0,0,0,0,0,0,0,0
session,0,0,0,0,0.00619325986908,0,0,0.0119288896986,0
radio,0,0,0,0,0,0,0,0.00570512116019,0.02615786777
visualisation,0,0,0,0,0,0.0047817727472,0,0,0
messagein,0,0,0,0,0,0,0.00422461945267,0,0
impact,0,0,0,0,0,0.00956354549439,0,0,0
layout,0,0,0,0,0,0,0,0,0.0254750675633
baseurls,0,0,0,0.00931027363278,0,0,0,0,0
title,0,0,0,0,0,0,0,0,0.00636876689083
implementation,0,0,0,0.00620684908852,0,0,0.00232354069897,0.00378831823679,0
GPAC,0,0,0,0,0.0129248504549,0,0,0,0
telecom,0,0.00442375704934,0,0,0,0,0,0,0.00435964462834
experiment,0,0.00884751409868,0,0,0.00884751409868,0,0,0,0
versatile,0.00554854691247,0,0,0,0,0,0,0,0
rich,0,0,0,0,0,0,0,0.0140034792114,0.013078933885
integrate,0,0,0,0,0.00516994018197,0,0,0,0
achieve,0,0,0,0,0,0.00956354549439,0,0,0
visual,0,0,0,0,0,0,0,0.00777971067298,0.00435964462834
handle,0,0,0,0,0,0,0.00464708139794,0,0
scalable,0,0,0,0,0.00646242522746,0,0,0,0
DASH,0,0,0,0,0,0,0,0.00757663647357,0
joint,0,0,0,0,0,0.00597721593399,0,0,0
synchronization,0,0,0,0,0,0.00409161424585,0,0.00363053164739,0
new,0.0012692647893,0.00147832016636,0.000696161851194,0.00130153423309,0.0020696482329,0,0,0.000779941329148,0.00509913332744
reconstruct,0.00554854691247,0,0,0,0,0,0,0,0
resource,0,0,0,0,0,0,0,0.00606130917886,0
dashcast,0,0.0710866775021,0,0,0,0,0,0,0
remove,0,0,0,0,0,0,0,0,0.00636876689083
architecture,0,0,0,0,0,0,0.00464708139794,0,0
release,0,0,0,0,0.00646242522746,0,0,0,0
automatic,0,0,0,0,0,0.0107589886812,0,0,0
view,0,0,0,0,0.00353900563947,0,0,0,0.013078933885
requirement,0.00379817524438,0,0,0,0,0,0,0,0.00435964462834
set,0,0,0,0,0,0,0.00506954334321,0,0
reference,0.00307170536446,0,0,0.00229076332264,0.00238508887122,0,0,0.00195741776328,0
frame,0,0,0.0118048549147,0,0,0.00654658279337,0,0,0
detection,0,0,0,0,0,0.0274951932964,0,0,0
–,0.0138713672812,0,0,0,0,0,0,0,0
crosscorrelation,0,0,0,0,0,0.00597721593399,0,0,0
result,0,0.00646242522746,0.00253603944753,0,0,0.0047817727472,0,0,0
‘free’,0.00554854691247,0,0,0,0,0,0,0,0
tunein,0.00554854691247,0,0,0,0,0,0,0,0
project,0,0.00477017774245,0,0.00190896943554,0.0114484265819,0,0.00155918134247,0,0
detect,0,0,0,0,0,0.011954431868,0,0,0
movie,0.0277427345623,0,0,0,0,0,0,0,0
user,0.00102390178815,0,0,0.00114538166132,0.00238508887122,0,0.00202693574521,0.00195741776328,0.00117526118292
videoaudio,0,0.00646242522746,0,0,0,0,0,0,0
various,0,0,0,0.00413789939235,0,0,0,0,0
approach,0,0,0.00711342294927,0,0,0.0030884175808,0.00343019895342,0.00251667998136,0
across,0,0,0,0.00517237424043,0,0,0,0,0
discovery,0,0,0,0,0,0,0.00971662474115,0,0
available,0.00416141018435,0,0,0.00620684908852,0,0,0,0.00416715006047,0
extend,0.0113945257332,0,0,0,0.00442375704934,0,0,0,0
audiovisual,0,0,0,0,0,0,0,0.00833430012093,0
screen,0,0,0,0,0.00442375704934,0,0,0,0.02615786777
javascript,0,0,0,0,0.00516994018197,0,0,0,0
deliver,0,0,0,0,0,0,0,0.00681897282622,0
however,0,0,0,0,0,0,0,0.00606130917886,0
transformmatrix2d,0,0,0,0,0,0,0,0,0.00636876689083
demonstrate,0,0.00884751409868,0,0,0.00442375704934,0,0,0,0
interface,0,0,0,0,0.00530850845921,0,0.0150378820674,0,0
optional,0,0.0129248504549,0,0,0,0,0,0,0
improve,0,0,0,0,0,0.00327329139668,0,0,0.00871928925667
uptodate,0,0,0,0.00413789939235,0,0,0,0,0
vendorspecific,0.00554854691247,0,0,0,0,0,0,0,0
freely,0.0083228203687,0,0,0,0,0,0,0,0
region,0,0,0,0,0,0.0047817727472,0,0,0
streams,0.00379817524438,0,0,0,0,0,0,0,0.00435964462834
context,0,0,0,0.00354067183799,0,0,0.00722975099393,0,0
browser,0,0,0.0263748102543,0,0,0,0,0,0
subtitle,0,0.00442375704934,0.027776129211,0,0,0,0,0,0
stbl,0.00554854691247,0,0,0,0,0,0,0,0
simple,0,0.00646242522746,0,0,0,0,0,0,0
overview,0,0.0129248504549,0,0,0,0,0,0,0
address,0,0,0,0,0,0,0.00506954334321,0,0
header,0.0194199141936,0,0,0,0,0,0,0,0
dancer,0,0,0,0,0,0.02988607967,0,0,0
table,0,0,0,0,0,0,0,0.0053036455315,0
speak,0.00554854691247,0,0,0,0,0,0,0,0
conference,0,0,0,0.00517237424043,0,0,0,0,0
pp,0,0.0193872756824,0,0,0,0,0,0,0
accelerometer,0,0,0,0,0,0.00597721593399,0,0,0
chrome,0,0,0.00608649467406,0,0,0,0,0,0
add,0,0.00646242522746,0,0,0.00581618270471,0,0,0,0.00636876689083
workshop,0,0.00646242522746,0,0,0,0,0,0,0
define,0,0,0,0,0,0,0.00359092653477,0.00833430012093,0.0159219172271
engine,0,0,0,0,0,0,0.00506954334321,0,0
publishes,0,0.0129248504549,0,0,0,0,0,0,0
enable,0,0,0,0,0.00323121261373,0,0.00380215750741,0,0.00636876689083
last,0,0,0,0.0165515975694,0,0,0,0,0
protocols,0,0,0,0,0,0,0.00464708139794,0,0
case,0,0,0.00304324733703,0.00413789939235,0,0,0,0.0053036455315,0
dash,0,0,0,0,0,0,0,0.00681897282622,0
stts,0.00554854691247,0,0,0,0,0,0,0,0
toend,0,0.00646242522746,0,0,0,0,0,0,0
many,0,0,0,0,0.0115017683283,0,0.00289190039757,0,0
property,0.00554854691247,0,0,0,0,0,0,0,0
layer,0,0.0221187852467,0,0,0,0,0,0.00414917902559,0
vol,0,0.0129248504549,0,0,0,0,0,0,0
‘udta’,0.00554854691247,0,0,0,0,0,0,0,0
ﬁles,0,0.0129248504549,0,0,0,0,0,0,0
parse,0,0,0.00608649467406,0,0,0,0,0,0
player,0,0,0.00355045522654,0,0.0142173355004,0,0,0.00568247735518,0
primitives,0,0,0,0,0,0,0,0,0.00636876689083
synchronisation,0,0,0,0,0,0.0334724092304,0,0,0
technology,0,0,0.0056158602231,0,0.00477017774245,0,0,0.00475372885368,0.00235052236584
capture,0,0,0,0,0,0.0131498750548,0,0,0
different,0,0.00477017774245,0.00224634408924,0.00572690830661,0,0.00397082260389,0,0,0
author,0,0,0,0,0,0,0,0,0.0191063006725
perform,0,0,0,0,0,0.00956354549439,0,0,0
make,0,0,0.00608649467406,0,0.00452369765922,0,0,0.00378831823679,0
propose,0,0,0,0,0,0.0035863295604,0.00359092653477,0.00340948641311,0
modification,0,0,0,0,0,0,0,0.00606130917886,0
document,0,0,0,0,0,0,0.0558136776731,0.00414917902559,0
development,0,0,0,0,0.00516994018197,0,0,0,0
see,0,0,0,0,0.00353900563947,0,0.00289190039757,0,0
purpose,0,0,0,0,0,0,0,0,0.00636876689083
student,0,0.00442375704934,0,0,0.0168102767875,0,0,0,0
recent,0,0,0,0,0.00516994018197,0,0,0,0
scenario,0,0.00646242522746,0,0,0,0,0.00570323626111,0.00681897282622,0
database,0,0,0,0.011379223329,0,0,0,0,0
well,0,0,0,0,0,0,0,0,0.00636876689083
analysis,0,0,0,0,0,0.00836810230759,0,0,0
“avc1”,0.00554854691247,0,0,0,0,0,0,0,0
academic,0,0,0,0,0.00904739531844,0,0,0,0
without,0,0.00442375704934,0,0,0.00353900563947,0,0,0,0
position,0,0,0,0,0,0,0,0,0.00636876689083
model,0,0,0,0,0,0,0.00591446723374,0,0
audio,0.0020478035763,0.00238508887122,0,0.00152717554843,0.00119254443561,0.00794164520778,0,0.003495388863,0
protocol,0,0,0,0,0,0,0.00971662474115,0,0
distribute,0,0,0,0.00620684908852,0,0,0,0,0
obtain,0,0,0,0,0,0.0047817727472,0,0,0
subsamples,0.00554854691247,0,0,0,0,0,0,0,0
bandwidth,0,0,0,0.00310342454426,0,0,0,0.0053036455315,0.0127375337817
reso,0,0.00646242522746,0,0,0,0,0,0,0
yet,0,0,0,0,0,0,0,0,0.00636876689083
hdlr,0.0083228203687,0,0,0,0,0,0,0,0
previous,0,0,0.00507207889505,0,0,0,0,0,0
migration,0,0,0,0,0,0,0.0147861680844,0,0
web,0,0.00119254443561,0.00131036738539,0.000763587774215,0.00238508887122,0,0.00148122227534,0.00167778665424,0
tablet,0,0,0,0,0,0,0,0,0.0191063006725
application,0,0.00345756861707,0,0,0.00518635292561,0.0041573594362,0.0101712747243,0.00385101608039,0
point,0,0,0,0,0,0,0,0.00606130917886,0
kinect,0,0,0,0,0,0.00956354549439,0,0,0
source,0,0.0193872756824,0.00253603944753,0,0.00452369765922,0,0,0,0
cue,0,0,0.0162306524642,0,0,0,0,0,0
animation,0,0,0,0,0,0,0,0,0.0127375337817
location,0.00759635048877,0,0,0.00920574677876,0,0,0,0,0
usage,0.00409560715261,0,0,0.00190896943554,0.00381614219396,0,0,0.00195741776328,0
input,0,0.00884751409868,0,0,0,0,0.00665137091441,0,0
save,0,0,0,0,0,0,0,0,0.00636876689083
evaluation,0,0,0,0,0,0.00717265912079,0,0,0
reuse,0,0,0,0,0,0,0,0,0.0127375337817
format,0.00412511056522,0.00221748024954,0.00290067437997,0.000709927763505,0.000886992099815,0,0.00067648567505,0.00112658191988,0
test,0,0,0.00304324733703,0.00413789939235,0.00323121261373,0,0,0,0
world,0,0,0,0,0.00516994018197,0,0,0,0
like,0,0,0,0.00517237424043,0,0,0,0,0
signal,0,0.00323121261373,0,0,0,0.0131498750548,0,0,0.00318438344541
server,0,0.00477017774245,0,0.00343614498397,0.00238508887122,0,0,0.0041944666356,0
separately,0,0,0,0.00517237424043,0,0,0,0,0
interleave,0,0,0,0,0.00516994018197,0,0,0,0
become,0,0.0129248504549,0,0,0,0,0,0,0
clap,0,0,0,0,0,0.00836810230759,0,0,0
amendment,0,0,0,0,0,0,0,0,0.0191063006725
google,0,0,0.00608649467406,0,0,0,0,0,0
sequence,0,0,0,0,0,0.0047817727472,0,0,0
library,0,0,0,0,0.00516994018197,0,0,0,0
streaming,0,0,0.00416641938165,0.00354067183799,0,0,0,0,0
refresh,0,0.00646242522746,0,0,0,0,0,0,0
mirror,0,0,0,0.0186205472656,0,0,0,0,0
duration,0,0,0.0152162366852,0,0,0,0,0,0
home,0,0,0,0,0.00775491027295,0,0,0,0
transport,0,0,0,0,0.00646242522746,0,0,0,0
kbit,0,0,0,0.0144826478732,0,0,0,0,0
moof,0.0110970938249,0,0,0,0,0,0,0,0
ﬁle,0,0.0129248504549,0,0,0,0,0,0,0
buffer,0,0,0.00608649467406,0,0,0,0,0,0
moov,0.0166456407374,0,0,0,0,0,0,0,0
timestamps,0,0,0.00710091045307,0,0,0,0,0,0
replacetoexternaldata,0,0,0,0,0,0,0,0,0.00636876689083
segmenturl,0,0,0,0.00620684908852,0,0,0,0,0
run,0,0.00442375704934,0.00694403230275,0,0,0,0,0,0
repository,0,0,0,0.00931027363278,0,0,0,0,0
reaching,0,0.0129248504549,0,0,0,0,0,0,0
pose,0,0,0,0,0,0.00717265912079,0,0,0
communicate,0,0,0,0,0,0,0.0101390866864,0,0
rue,0,0.00646242522746,0,0,0,0,0,0,0
step,0,0,0,0,0,0.0334724092304,0,0,0
although,0,0,0,0,0.00775491027295,0,0,0,0
output,0,0.00477017774245,0,0,0.00190807109698,0.00176481004617,0.00265060828219,0,0
limitation,0,0,0,0,0,0,0.00591446723374,0,0
